Host	ra	dec        ID    period V-I  sigma  I  sigma  metal-8.69  HST
------------------------------------------------------------------------------
N4258 184.73027 47.248780 B2248754 6.632  0.60  0.25 25.21 0.51 -0.14 HST
N4258 184.72819 47.251260 B2263723 14.62  1.06  0.17 24.20 0.37 -0.13 HST
N4258 184.72613 47.246620 B2268230 5.862  1.12  0.30 25.21 0.63 -0.15 HST
N4258 184.71945 47.242210 B2297624 5.687  0.99  0.27 25.15 0.50 -0.17 HST
N4258 184.71718 47.246500 B2316065 5.509  0.59  0.20 24.94 0.39 -0.16 HST
N4258 184.71532 47.246880 B2326526 14.19  0.97  0.26 24.27 0.42 -0.17 HST
N4258 184.72575 47.246620 B2270285 6.829  1.31  0.42 24.84 0.70 -0.15 HST
N4258 184.73137 47.264140 B2265759 43.17  1.12  0.08 22.69 0.23 -0.10 HST
N4258 184.72733 47.263920 B2287221 22.21  1.15  0.20 23.48 0.42 -0.11 HST
N4258 184.72899 47.271490 B2289451 13.36  0.94  0.22 24.78 0.44 -0.09 HST
N4258 184.72313 47.253460 B2294393 21.55  1.09  0.29 24.02 0.61 -0.14 HST
N4258 184.72177 47.251510 B2298820 8.742  0.86  0.21 25.16 0.42 -0.15 HST
N4258 184.72096 47.253910 B2306560 16.97  0.87  0.18 23.54 0.40 -0.14 HST
N4258 184.72145 47.257290 B2308947 5.960  0.63  0.24 24.94 0.52 -0.13 HST
N4258 184.71925 47.252000 B2313112 23.31  0.99  0.13 23.65 0.29 -0.15 HST
N4258 184.72127 47.261050 B2315380 20.11  1.02  0.13 23.54 0.30 -0.12 HST
N4258 184.71889 47.252330 B2315398 9.080  0.99  0.15 24.54 0.35 -0.15 HST
N4258 184.71774 47.252740 B2322195 13.63  0.90  0.19 24.23 0.43 -0.15 HST
N4258 184.71716 47.255050 B2328645 8.241  0.83  0.21 24.81 0.41 -0.15 HST
N4258 184.71928 47.266370 B2333779 7.181  1.16  0.27 24.95 0.53 -0.12 HST
N4258 184.71544 47.252420 B2333907 12.41  0.89  0.13 24.51 0.29 -0.16 HST
N4258 184.71524 47.254320 B2337770 5.556  0.83  0.28 25.47 0.58 -0.15 HST
N4258 184.71454 47.262210 B2352821 11.20  0.99  0.26 24.67 0.51 -0.14 HST
N4258 184.71318 47.260400 B2357430 14.35  0.92  0.28 24.23 0.48 -0.14 HST
N4258 184.71150 47.263120 B2370042 20.26  1.09  0.12 24.01 0.27 -0.14 HST
N4258 184.71358 47.274930 B2376031 15.42  1.04  0.13 24.41 0.31 -0.11 HST
N4258 184.70110 47.260200 B2418781 11.92  1.13  0.32 25.54 0.54 -0.17 HST
N4258 184.70425 47.274490 B2422476 5.356  0.65  0.31 26.14 0.64 -0.13 HST
N4258 184.70459 47.276870 B2423987 6.863  1.09  0.25 25.12 0.49 -0.12 HST
N4258 184.69945 47.265400 B2433800 5.703  0.71  0.18 25.37 0.39 -0.16 HST
N4258 184.73563 47.266830 B3448893 15.21  1.07  0.18 23.83 0.38 -0.09 HST
N4258 184.70647 47.256990 B2387457 9.314  1.45  0.39 24.55 0.60 -0.16 HST
N4258 184.70744 47.263260 B2391229 14.07  0.99  0.26 25.58 0.51 -0.15 HST
N4258 184.77245 47.242290 B27353 30.95  1.10  0.14 23.49 0.26 -0.10 HST
N4258 184.77852 47.265190 F3-8505 38.46  1.44  0.09 23.42 0.24 -0.07 HST
N4258 184.76915 47.248510 B236188 11.28  0.88  0.29 24.77 0.56 -0.09 HST
N4258 184.76875 47.249280 B239627 18.11  0.96  0.16 23.90 0.37 -0.09 HST
N4258 184.76865 47.250990 B242992 12.68  1.06  0.31 25.46 0.66 -0.08 HST
N4258 184.76666 47.247140 B248344 23.86  1.03  0.13 23.82 0.29 -0.09 HST
N4258 184.76646 47.248900 B252248 57.84  0.97  0.09 22.24 0.24 -0.09 HST
N4258 184.76630 47.252400 B258682 10.27  0.91  0.32 24.62 0.70 -0.08 HST
N4258 184.76453 47.251260 B267070 33.89  1.04  0.17 22.92 0.40 -0.09 HST
N4258 184.76096 47.252520 B289488 16.96  0.94  0.23 24.25 0.52 -0.09 HST
N4258 184.75955 47.252120 B296862 14.71  1.14  0.20 24.04 0.43 -0.09 HST
N4258 184.75749 47.248090 B2102317 8.616  0.66  0.21 24.63 0.46 -0.10 HST
N4258 184.74924 47.251340 B2153363 31.51  1.40  0.12 23.69 0.28 -0.10 HST
N4258 184.75029 47.256510 B2155462 14.86  0.88  0.19 24.04 0.40 -0.09 HST
N4258 184.74933 47.255870 B2159629 15.75  1.13  0.19 24.09 0.41 -0.09 HST
N4258 184.74567 47.253190 B2175841 27.02  1.10  0.12 23.78 0.28 -0.10 HST
N4258 184.78984 47.256930 B3132812 11.92  1.12  0.20 24.46 0.40 -0.08 HST
N4258 184.77014 47.255950 B242250 11.95  1.21  0.27 25.85 0.57 -0.07 HST
N4258 184.81242 47.203340 A1409574 5.352  0.92  0.22 25.51 0.45 -0.16 HST
N4258 184.81123 47.203490 A1415042 8.918  1.05  0.18 24.95 0.39 -0.16 HST
N4258 184.85619 47.217110 A1210995 6.806  0.99  0.20 25.44 0.38 -0.19 HST
N4258 184.85234 47.213770 A1223395 7.128  1.08  0.17 25.51 0.38 -0.18 HST
N4258 184.84170 47.210720 A1271774 6.120  0.99  0.19 25.64 0.43 -0.17 HST
N4258 184.84174 47.212120 A1274609 7.574  1.15  0.19 25.34 0.39 -0.17 HST
N4258 184.83964 47.213210 A1287946 7.250  0.79  0.23 25.25 0.47 -0.17 HST
N4258 184.83966 47.213400 A1288274 9.040  0.90  0.13 24.80 0.31 -0.17 HST
N4258 184.65895 47.342530 A2466442 10.89  1.22  0.24 25.70 0.45 -0.13 HST
N4258 184.65488 47.374620 C116163 5.816  0.64  0.19 25.24 0.42 -0.14 HST
N4258 184.65517 47.370770 C149392 10.06  1.20  0.26 26.01 0.46 -0.14 HST
N4258 184.66319 47.370240 C185601 6.531  1.30  0.37 25.95 0.68 -0.13 HST
N4258 184.64909 47.364800 C262572 5.767  1.20  0.30 25.32 0.66 -0.14 HST
N4258 184.64883 47.362180 C283900 8.302  1.49  0.12 25.63 0.31 -0.15 HST
N4258 184.63968 47.353590 C2120014 6.344  1.31  0.26 25.34 0.60 -0.17 HST
N4258 184.65149 47.358150 C2127980 8.419  1.06  0.28 26.26 0.52 -0.14 HST
N4258 184.64002 47.352290 C2132183 6.394  0.73  0.21 25.02 0.40 -0.17 HST
N4258 184.64456 47.352460 C2148750 6.004  0.83  0.24 25.30 0.44 -0.16 HST
N4258 184.64845 47.353020 C2159402 5.079  0.86  0.25 25.26 0.56 -0.15 HST
N4258 184.66858 47.361810 C2164381 10.37  0.95  0.16 25.00 0.32 -0.11 HST
N4258 184.65271 47.350930 C2193839 7.606  0.77  0.21 24.86 0.49 -0.14 HST
N4258 184.65076 47.346530 C2223215 6.398  0.93  0.31 25.27 0.61 -0.15 HST
N4258 184.64774 47.340990 C2258626 9.384  0.89  0.12 24.60 0.31 -0.16 HST
N4258 184.66061 47.345980 C2267269 6.865  1.25  0.24 26.07 0.55 -0.13 HST
N4258 184.67876 47.370320 C1146940 6.558  1.36  0.21 24.60 0.48 -0.11 HST
N4258 184.78401 47.279461 F3-1207 23.70  1.19  0.10 23.82 0.24 -0.07 HST
N4258 184.77998 47.268480 B25266 6.805  0.79  0.32 25.06 0.69 -0.06 HST
N4258 184.77889 47.267838 F3-10556 7.902  1.08  0.21 24.84 0.45 -0.06 HST
N4258 184.76859 47.275795 F3-82317 8.606  0.90  0.23 24.92 0.51 -0.05 HST
N4258 184.76504 47.265816 F3-86957 25.52  1.18  0.11 23.63 0.27 -0.06 HST
N4258 184.76904 47.281517 F3-88707 31.36  1.50  0.12 23.53 0.27 -0.04 HST
N4258 184.76828 47.278850 B288839 13.67  1.16  0.23 24.16 0.50 -0.04 HST
N4258 184.76703 47.280247 F3-98224 15.72  1.21  0.14 23.98 0.33 -0.04 HST
N4258 184.76701 47.282055 F3-101076 16.71  1.10  0.17 24.40 0.37 -0.04 HST
N4258 184.76533 47.279030 F3-105885 11.78  0.85  0.19 24.48 0.43 -0.04 HST
N4258 184.76045 47.266762 F3-114324 10.58  1.01  0.18 24.67 0.42 -0.06 HST
N4258 184.76028 47.277370 B2131522 12.13  1.11  0.29 25.06 0.59 -0.04 HST
N4258 184.75642 47.277225 F3-152811 25.16  1.46  0.13 24.05 0.30 -0.04 HST
N4258 184.75146 47.259197 F3-152853 24.77  1.00  0.16 23.40 0.32 -0.08 HST
N4258 184.75552 47.276604 F3-156902 15.40  1.02  0.19 24.56 0.41 -0.04 HST
N4258 184.75719 47.285010 B2160477 11.98  1.22  0.33 25.13 0.69 -0.03 HST
N4258 184.75027 47.261162 F3-162496 29.15  0.95  0.11 23.26 0.27 -0.08 HST
N4258 184.75403 47.278070 B2167435 9.128  1.15  0.30 24.45 0.64 -0.04 HST
N4258 184.74889 47.261349 F3-170320 23.09  1.37  0.19 24.12 0.34 -0.08 HST
N4258 184.74872 47.260890 B2170544 22.58  0.81  0.21 23.73 0.45 -0.08 HST
N4258 184.74812 47.261370 B2174658 16.79  1.20  0.21 24.40 0.40 -0.08 HST
N4258 184.75291 47.279790 B2176164 14.34  1.21  0.32 24.47 0.67 -0.04 HST
N4258 184.75224 47.280403 F3-180702 27.55  1.25  0.11 23.77 0.27 -0.04 HST
N4258 184.74942 47.270348 F3-180843 21.48  1.39  0.13 23.95 0.30 -0.06 HST
N4258 184.74699 47.263970 B2184879 60.16  1.56  0.10 23.31 0.25 -0.08 HST
N4258 184.74570 47.261028 F3-187545 19.19  1.10  0.14 24.13 0.31 -0.08 HST
N4258 184.74492 47.261830 B2192949 10.75  0.59  0.25 24.73 0.51 -0.08 HST
N4258 184.74271 47.260998 F3-203902 10.21  0.81  0.15 24.46 0.36 -0.09 HST
N4258 184.74208 47.264809 F3-213021 40.40  1.22  0.07 23.09 0.22 -0.08 HST
N4258 184.74208 47.271786 F3-223560 12.41  0.92  0.21 24.64 0.47 -0.06 HST
N4258 184.74293 47.277480 B2227404 18.98  1.40  0.24 23.97 0.49 -0.05 HST
N4258 184.74005 47.268959 F3-230426 14.75  1.47  0.23 24.84 0.45 -0.07 HST
N4258 184.73949 47.270004 F3-234907 43.34  1.56  0.10 23.32 0.24 -0.07 HST
N4258 184.73750 47.269592 F3-242490 11.51  0.79  0.21 24.33 0.45 -0.08 HST
N4258 184.73532 47.272549 F3-256772 19.93  1.42  0.18 24.21 0.34 -0.07 HST
N4258 184.73419 47.269920 B2258951 16.78  1.23  0.19 23.81 0.43 -0.08 HST
N4258 184.78548 47.273970 B3183790 18.78  1.14  0.17 23.93 0.37 -0.07 HST
N4258 184.77596 47.294880 B3266271 8.051  0.93  0.29 24.63 0.63 -0.07 HST
N4258 184.77090 47.277430 B3267749 14.23  1.34  0.21 24.26 0.45 -0.05 HST
N4258 184.76300 47.268130 B3298243 11.31  0.67  0.36 24.42 0.69 -0.05 HST
N4258 184.76447 47.274510 B3299862 15.49  0.91  0.23 24.19 0.49 -0.05 HST
N4258 184.76698 47.284480 B3301122 13.98  1.16  0.30 24.44 0.61 -0.04 HST
N4258 184.76759 47.289260 B3304979 33.47  1.64  0.18 23.85 0.35 -0.04 HST
N4258 184.76587 47.284220 B3306979 25.65  1.38  0.16 23.70 0.38 -0.04 HST
N4258 184.76706 47.296070 B3318423 11.71  1.07  0.31 24.63 0.66 -0.05 HST
N4258 184.74379 47.262480 B3397171 10.08  0.97  0.25 24.40 0.52 -0.08 HST
N4258 184.73929 47.263150 B3423068 12.15  1.06  0.23 24.42 0.49 -0.09 HST
N4258 184.73750 47.263900 B3434126 14.91  0.97  0.20 24.03 0.40 -0.09 HST
N4258 184.73848 47.267780 B3434582 7.883  1.08  0.27 24.87 0.56 -0.08 HST
N4258 184.74060 47.277200 B3437056 13.35  1.19  0.25 24.84 0.52 -0.05 HST
N4258 184.74039 47.269550 B33374981 11.06  1.14  0.30 24.72 0.58 -0.07 HST
N4258 184.74559 47.266300 B2196026 11.68  0.80  0.41 25.45 0.69 -0.07 HST
N4258 184.81662 47.289800 B337675 9.355  0.83  0.14 24.58 0.31 -0.15 HST
N4258 184.81522 47.292900 B349211 13.83  0.99  0.12 24.40 0.27 -0.15 HST
N4258 184.81114 47.298020 B377993 7.500  1.18  0.21 25.25 0.45 -0.15 HST
N4258 184.80212 47.301510 B3132721 6.461  0.86  0.27 25.43 0.59 -0.13 HST
N4258 184.80096 47.304310 B3143437 60.63  1.44  0.16 22.72 0.28 -0.14 HST
N4258 184.70537 47.308610 A2128233 18.28  1.17  0.19 24.22 0.40 -0.07 HST
N4258 184.70515 47.308650 A2129575 10.64  1.09  0.33 24.82 0.68 -0.07 HST
N4258 184.69850 47.310850 A2172625 7.561  1.02  0.30 24.99 0.65 -0.08 HST
N4258 184.69626 47.310300 A2183832 12.54  0.96  0.16 24.44 0.37 -0.08 HST
N4258 184.69080 47.311660 A2217851 7.315  0.74  0.24 25.11 0.53 -0.09 HST
N4258 184.69942 47.315560 A23160149 7.677  0.94  0.22 25.02 0.48 -0.07 HST
N4258 184.73900 47.332360 A22405 39.52  0.95  0.15 23.06 0.34 -0.06 HST
N4258 184.74252 47.342380 A26783 43.66  1.20  0.10 23.12 0.26 -0.09 HST
N4258 184.73167 47.318410 A27398 33.08  1.43  0.19 23.62 0.39 -0.02 HST
N4258 184.72476 47.305440 A213346 75.39  1.08  0.08 21.81 0.24 -0.03 HST
N4258 184.73086 47.320650 A217218 38.79  0.96  0.16 22.53 0.36 -0.02 HST
N4258 184.73086 47.321190 A218484 28.23  0.76  0.19 23.60 0.42 -0.03 HST
N4258 184.72388 47.305760 A218862 16.29  0.89  0.30 24.53 0.64 -0.03 HST
N4258 184.72835 47.315860 A219176 70.16  1.32  0.10 22.30 0.26 -0.02 HST
N4258 184.73668 47.335430 A221408 59.13  1.45  0.14 22.32 0.31 -0.06 HST
N4258 184.72418 47.310560 A228912 32.84  1.14  0.23 23.76 0.47 -0.02 HST
N4258 184.72183 47.306930 A232826 35.75  1.10  0.21 23.15 0.43 -0.03 HST
N4258 184.72658 47.317560 A232932 22.34  1.16  0.26 23.88 0.53 -0.02 HST
N4258 184.72403 47.311930 A233069 30.95  1.33  0.22 23.41 0.43 -0.02 HST
N4258 184.72800 47.322280 A236545 16.51  0.96  0.25 24.32 0.55 -0.03 HST
N4258 184.72229 47.312030 A242689 33.90  1.15  0.21 23.17 0.43 -0.03 HST
N4258 184.72391 47.316250 A244201 23.32  1.46  0.26 24.03 0.49 -0.02 HST
N4258 184.72376 47.316870 A246514 24.07  1.04  0.19 23.67 0.43 -0.02 HST
N4258 184.71973 47.310950 A254077 34.19  0.86  0.23 23.07 0.47 -0.03 HST
N4258 184.72037 47.313210 A256072 25.36  1.22  0.25 23.73 0.56 -0.03 HST
N4258 184.71867 47.310120 A257834 56.05  1.31  0.15 22.43 0.32 -0.04 HST
N4258 184.71855 47.312130 A263427 39.53  1.18  0.15 22.97 0.30 -0.03 HST
N4258 184.71933 47.314090 A263911 22.41  1.04  0.26 23.42 0.54 -0.03 HST
N4258 184.71913 47.314980 A267201 30.24  1.27  0.18 23.92 0.40 -0.03 HST
N4258 184.71747 47.311360 A267455 38.43  0.92  0.22 22.96 0.44 -0.04 HST
N4258 184.71707 47.311600 A270239 59.63  1.25  0.16 22.51 0.32 -0.04 HST
N4258 184.71471 47.308320 A275251 36.91  1.07  0.12 23.05 0.29 -0.05 HST
N4258 184.71466 47.309420 A278115 47.93  1.11  0.09 22.90 0.25 -0.04 HST
N4258 184.71510 47.311130 A280011 24.15  1.01  0.24 23.37 0.46 -0.04 HST
N4258 184.71349 47.310230 A286627 12.54  0.75  0.31 24.23 0.65 -0.05 HST
N4258 184.71408 47.311680 A286967 24.92  0.98  0.29 23.70 0.55 -0.04 HST
N4258 184.71442 47.312720 A287684 50.09  0.96  0.19 22.40 0.37 -0.04 HST
N4258 184.71240 47.309640 A291252 32.21  0.94  0.14 23.06 0.34 -0.05 HST
N4258 184.71170 47.309650 A295154 12.10  0.78  0.27 24.57 0.59 -0.05 HST
N4258 184.71166 47.310970 A298752 11.54  0.78  0.26 24.53 0.55 -0.05 HST
N4258 184.71114 47.312400 A2105290 24.82  0.72  0.17 23.33 0.39 -0.05 HST
N4258 184.71066 47.311840 A2106509 11.04  0.97  0.23 24.17 0.51 -0.05 HST
N4258 184.71068 47.314930 A2114221 15.62  1.31  0.23 24.37 0.51 -0.05 HST
N4258 184.70848 47.310730 A2116026 11.85  1.01  0.31 25.14 0.62 -0.06 HST
N4258 184.70912 47.314230 A2121205 10.33  0.99  0.26 24.95 0.55 -0.05 HST
N4258 184.71071 47.310120 A23090912 8.714  0.94  0.30 24.94 0.64 -0.05 HST
N4258 184.78979 47.309730 B3215686 10.94  0.81  0.14 24.49 0.31 -0.12 HST
N4258 184.74829 47.357620 A212530 5.864  0.86  0.19 25.44 0.40 -0.13 HST
N4258 184.74057 47.346790 A227995 55.02  1.64  0.13 23.56 0.32 -0.09 HST
N4258 184.73819 47.345880 A238634 7.467  0.97  0.32 25.08 0.69 -0.09 HST
N4258 184.73567 47.357490 A280970 14.77  1.01  0.15 24.22 0.33 -0.11 HST
N4258 184.69365 47.315400 A2211364 7.394  0.85  0.30 25.39 0.66 -0.08 HST
N4258 184.67549 47.317080 A2311180 6.233  0.99  0.21 25.52 0.46 -0.12 HST
N4258 184.65509 47.322290 A2438124 10.50  0.97  0.13 24.53 0.30 -0.16 HST
N4258 184.64922 47.319569 F1-463730 17.46  1.13  0.06 24.54 0.20 -0.18 HST
N4258 184.65330 47.330189 F1-467254 15.61  0.91  0.08 24.21 0.23 -0.16 HST
N4258 184.65108 47.331879 F1-479595 10.71  0.70  0.08 24.51 0.22 -0.16 HST
N4258 184.64784 47.326256 F1-480938 6.378  0.91  0.09 25.50 0.25 -0.17 HST
N4258 184.64432 47.319520 A2481486 8.105  0.90  0.15 25.07 0.32 -0.19 HST
N4258 184.64094 47.334250 C2288884 5.078  0.77  0.24 25.09 0.53 -0.18 HST
N4258 184.64755 47.328490 C2363781 6.271  1.33  0.16 25.12 0.34 -0.17 HST
N4258 184.65381 47.330240 C2373628 7.632  1.21  0.37 25.79 0.61 -0.15 HST
N4258 184.64168 47.323980 C2378538 8.613  1.10  0.30 24.85 0.70 -0.19 HST
N4258 184.64999 47.325780 C2396234 8.950  1.05  0.29 24.50 0.46 -0.17 HST
N4258 184.65900 47.329380 C2401263 11.40  1.22  0.19 25.72 0.45 -0.14 HST
N4258 184.65007 47.320600 C2439925 5.858  0.83  0.13 25.90 0.31 -0.17 HST
N4258 184.65282 47.320290 A2445812 9.082  0.82  0.19 25.87 0.44 -0.17 HST
N4258 184.69147 47.366714 F1-345850 5.380  0.64  0.19 25.17 0.42 -0.10 HST
N4258 184.70860 47.388740 C1108234 5.329  0.73  0.24 25.42 0.48 -0.15 HST
N4258 184.70442 47.386460 C1111192 9.008  0.77  0.35 25.22 0.56 -0.14 HST
N4258 184.71123 47.388260 C1122679 7.748  0.63  0.25 25.09 0.59 -0.15 HST
N4258 184.69330 47.379160 C1129160 8.656  0.98  0.28 25.57 0.60 -0.12 HST
N4258 184.69693 47.378730 C1147450 11.38  1.19  0.29 25.62 0.64 -0.12 HST
N4258 184.69711 47.378430 C1150813 11.86  0.91  0.30 25.63 0.61 -0.12 HST
N4258 184.70978 47.383470 C1158202 8.321  0.94  0.22 24.86 0.44 -0.14 HST
N4258 184.70421 47.376430 C1196694 16.79  0.96  0.16 24.17 0.36 -0.12 HST
N4258 184.71745 47.382210 C1199921 7.935  0.99  0.17 24.76 0.34 -0.14 HST
N4258 184.69533 47.367820 C1235691 8.101  0.94  0.18 24.65 0.40 -0.10 HST
N4258 184.72147 47.377850 C1254043 66.54  1.34  0.09 22.92 0.21 -0.14 HST
N4258 184.72322 47.377920 C1260459 5.537  1.32  0.28 25.38 0.63 -0.14 HST
N4258 184.72159 47.371090 C1312842 8.057  1.19  0.18 24.87 0.35 -0.12 HST
N4258 184.71979 47.365190 C1356463 18.63  0.76  0.17 24.43 0.35 -0.11 HST
N4258 184.73093 47.367760 C1378813 17.53  1.19  0.25 23.74 0.58 -0.13 HST
N4258 184.87219 47.181980 A165100 8.032  0.82  0.14 24.88 0.34 -0.23 HST
N4258 184.86453 47.176740 A189758 6.309  0.76  0.15 25.07 0.35 -0.22 HST
N4258 184.86566 47.184640 A1100214 7.103  0.93  0.15 25.14 0.32 -0.22 HST
N4258 184.85997 47.179100 A1116398 6.115  0.76  0.14 25.18 0.32 -0.22 HST
N4258 184.85237 47.172150 A1139116 13.51  0.87  0.09 24.14 0.24 -0.22 HST
N4258 184.84976 47.175630 A1159477 5.205  0.74  0.18 25.66 0.38 -0.21 HST
N4258 184.85277 47.185380 A1165041 6.729  0.87  0.13 25.25 0.31 -0.20 HST
N4258 184.85855 47.200560 A1168434 8.845  0.80  0.10 24.54 0.26 -0.20 HST
N4258 184.85458 47.191830 A1169735 18.96  1.22  0.07 23.72 0.22 -0.20 HST
N4258 184.84904 47.179920 A1172115 8.170  0.87  0.13 24.94 0.29 -0.21 HST
N4258 184.84288 47.167540 A1176849 7.288  0.89  0.12 25.18 0.29 -0.22 HST
N4258 184.84376 47.175490 A1189337 5.232  0.81  0.14 25.40 0.31 -0.21 HST
N4258 184.85030 47.192440 A1192579 8.009  0.82  0.13 24.66 0.31 -0.20 HST
N4258 184.85449 47.206000 A1198447 8.977  0.94  0.23 24.81 0.44 -0.19 HST
N4258 184.83914 47.170780 A1199832 9.576  0.92  0.11 25.03 0.27 -0.22 HST
N4258 184.84830 47.193730 A1201734 8.363  0.84  0.10 24.68 0.25 -0.19 HST
N4258 184.84734 47.193110 A1204147 7.973  0.86  0.16 24.92 0.39 -0.19 HST
N4258 184.83879 47.176470 A1211693 6.703  0.75  0.14 25.35 0.33 -0.21 HST
N4258 184.83969 47.181700 A1218419 8.770  0.94  0.11 24.85 0.27 -0.20 HST
N4258 184.83530 47.173770 A1223679 15.77  0.95  0.09 24.09 0.24 -0.21 HST
N4258 184.83449 47.184720 A1251936 7.419  0.91  0.17 25.07 0.38 -0.20 HST
N4258 184.83867 47.194820 A1252451 13.13  0.93  0.11 24.31 0.26 -0.18 HST
N4258 184.83531 47.187730 A1254237 6.244  0.95  0.19 25.16 0.44 -0.19 HST
N4258 184.83983 47.198440 A1254445 5.409  0.77  0.19 25.26 0.41 -0.18 HST
N4258 184.83260 47.181630 A1254906 8.159  0.80  0.11 24.90 0.27 -0.20 HST
N4258 184.83380 47.185020 A1256128 5.942  0.95  0.18 25.19 0.39 -0.19 HST
N4258 184.83688 47.194950 A1261931 6.692  1.10  0.19 25.52 0.42 -0.18 HST
N4258 184.83415 47.190300 A1265929 8.443  0.96  0.13 25.17 0.30 -0.19 HST
N4258 184.83151 47.188430 A1275541 6.117  0.87  0.14 25.55 0.33 -0.19 HST
N4258 184.83557 47.199580 A1279039 7.336  0.95  0.15 25.19 0.34 -0.18 HST
N4258 184.83270 47.197330 A1289102 8.921  0.97  0.12 24.82 0.29 -0.18 HST
N4258 184.83034 47.196590 A1299877 6.968  0.99  0.18 25.49 0.40 -0.18 HST
N4258 184.82863 47.196160 A1307869 5.354  1.02  0.25 25.72 0.51 -0.18 HST
N4258 184.82317 47.194020 A1331923 5.832  0.79  0.22 25.54 0.46 -0.18 HST
N4258 184.85260 47.170490 A1134446 6.117  0.90  0.36 26.14 0.62 -0.22 HST
N4258 184.82523 47.191760 A1315879 5.933  0.61  0.22 26.21 0.45 -0.18 HST
N4258 184.68162 47.386460 C121350 7.710  0.75  0.15 25.33 0.30 -0.13 HST
N4258 184.69821 47.392130 C138506 9.469  1.36  0.16 25.04 0.36 -0.15 HST
N4258 184.68396 47.382890 C160392 6.203  0.66  0.24 25.36 0.44 -0.13 HST
N4258 184.69804 47.388930 C164829 6.450  1.20  0.24 25.97 0.49 -0.14 HST
N4258 184.63362 47.357600 C262440 10.15  0.75  0.10 24.79 0.25 -0.18 HST
N4258 184.62736 47.352010 C285086 7.395  1.07  0.12 25.19 0.30 -0.19 HST
N4258 184.62134 47.349160 C285407 11.35  0.77  0.15 24.75 0.38 -0.21 HST
N4258 184.62602 47.350680 C290968 5.685  0.87  0.15 25.17 0.35 -0.20 HST
N4258 184.63333 47.353800 C293464 11.72  0.93  0.07 24.27 0.22 -0.18 HST
N4258 184.62933 47.351820 C294356 10.12  1.58  0.17 25.43 0.41 -0.19 HST
N4258 184.61636 47.345400 C297435 9.017  0.56  0.16 25.18 0.36 -0.22 HST
N4258 184.62633 47.349870 C299036 9.285  0.94  0.10 24.63 0.26 -0.20 HST
N4258 184.62772 47.349940 C2103752 7.614  0.82  0.21 25.10 0.39 -0.19 HST
N4258 184.61926 47.343350 C2126002 6.621  1.15  0.17 25.40 0.35 -0.22 HST
N4258 184.63983 47.348050 C2167210 6.388  1.02  0.23 24.99 0.39 -0.17 HST
N4258 184.63954 47.347260 C2172866 10.08  1.09  0.13 25.04 0.30 -0.17 HST
N4258 184.62100 47.338120 C2176879 7.648  0.88  0.16 24.97 0.29 -0.22 HST
N4258 184.62747 47.340310 C2183924 9.664  1.24  0.35 24.86 0.59 -0.20 HST
N4258 184.63029 47.339580 C2201278 5.467  1.36  0.33 25.69 0.49 -0.20 HST
N4258 184.63623 47.337720 C2240757 7.451  0.73  0.17 25.38 0.41 -0.19 HST
N4258 184.64531 47.339260 C2263699 12.75  1.28  0.09 24.95 0.25 -0.16 HST
N4258 184.64320 47.337620 C2269274 6.490  1.17  0.22 25.27 0.47 -0.17 HST
N4258 184.75276 47.258920 B3341403 18.75  1.13  0.28 23.93 0.55 -0.08 HST
N4258 184.71928 47.348680 C083 47.03  1.59  0.09 23.03 0.24 -0.05 HST
N4258 184.80029 47.207320 C068 31.15  1.27  0.08 23.48 0.22 -0.14 HST
N4258 184.80025 47.206150 C056 21.23  1.38  0.12 23.78 0.28 -0.14 HST
N4258 184.84962 47.227190 C015 8.579  0.92  0.11 24.24 0.27 -0.16 HST
N4258 184.85165 47.226600 C053 18.29  1.00  0.10 23.98 0.24 -0.16 HST
N4258 184.85760 47.229680 C070 32.25  1.29  0.11 23.51 0.29 -0.18 HST
N4258 184.84634 47.246520 C082 45.49  1.16  0.07 22.81 0.22 -0.16 HST
N4258 184.84549 47.212710 C089 83.13  1.15  0.09 22.16 0.25 -0.16 HST
N4258 184.71481 47.309150 C085 51.82  1.15  0.07 22.93 0.21 -0.01 HST
N4258 184.64165 47.323910 C016 8.597  0.96  0.10 24.59 0.26 -0.17 HST
N4258 184.65521 47.322070 C034 11.07  0.83  0.07 24.53 0.21 -0.14 HST
N4258 184.74147 47.363890 C039 13.07  1.22  0.19 24.95 0.37 -0.11 HST
N4258 184.70419 47.376390 C051 17.53  1.20  0.09 24.14 0.24 -0.10 HST
N4258 184.71974 47.365160 C054 18.51  1.01  0.08 24.12 0.23 -0.08 HST
N4258 184.72058 47.392040 C077 38.63  0.92  0.05 22.62 0.19 -0.15 HST
N4258 184.72884 47.378020 C084 51.55  1.13  0.10 23.27 0.26 -0.13 HST
N4258 184.82768 47.242810 C024 9.362  1.15  0.08 24.27 0.24 -0.12 HST
N4258 184.83369 47.248990 C049 16.76  0.86  0.08 23.89 0.23 -0.13 HST
N4258 184.75716 47.225080 F37 36.39  1.29  0.07 23.17 0.22 -0.13 HST
N4258 184.82317 47.281020 F10 39.07  1.18  0.10 23.52 0.27 -0.13 HST


LMC 74.114583 33.547020 OGL-0434 30.34  0.92  0.03 12.18 0.07 -0.29 HST
LMC 74.462625 33.561320 OGL-0501 23.28  0.93  0.03 12.66 0.07 -0.29 HST
LMC 74.523208 33.552750 OGL-0510 36.81  1.16  0.04 12.27 0.08 -0.29 HST
